glycoform mass,?mass (ppm),structure,type,peptide mass [M],peptide sequence,theoretical glycopeptide mass,mod.,Links
1106.413,-6.61,(Hex)1 (HexNAc)4 (Pent)1,-,1918.99,n.a.,3025.403,,
1282.481,7.272,(Hex)2 (HexNAc)4 (Deoxyhexose)1,-,1742.88,n.a.,3025.361,,
1508.539,12.753,(Hex)2 (Deoxyhexose)2 + (Man)3(GlcNAc)2,high_man,1392.7,n.a.,2901.239,,
1136.423,-14.131,(Hex)2 (HexNAc)4,-,1764.894,n.a.,2901.317,,
1113.396,8.889,(Hex)3 (HexNAc)1 (Deoxyhexose)2 (Pent)1,-,1361.686,n.a.,2475.082,,
335.122,-3.231,(HexNAc)1 (Pent)1,-,2139.99,n.a.,2475.112,,
1533.57,0.318,(HexNAc)1 (Deoxyhexose)3 + (Man)3(GlcNAc)2,hybrid/complex,1610.805,n.a.,3144.375,,
1321.454,2.862,(Hex)6 (HexNAc)1 (Deoxyhexose)1,-,1822.913,n.a.,3144.367,,
1654.597,-3.179,(Hex)2 (Deoxyhexose)3 + (Man)3(GlcNAc)2,high_man,1489.789,n.a.,3144.386,,
1289.464,-13.674,(Hex)4 (HexNAc)1 (Deoxyhexose)3,-,1854.955,n.a.,3144.419,,
684.259,7.081,(HexNAc)2 (Deoxyhexose)1 (Pent)1,-,2139.99,n.a.,2824.249,,
659.227,5.311,(Hex)2 (HexNAc)1 (Pent)1,-,1976.926,n.a.,2636.153,,
1252.471,-9.862,(Hex)1 (HexNAc)4 (Deoxyhexose)1 (Pent)1,-,1383.722,n.a.,2636.193,,
1428.539,9.916,(Hex)2 (HexNAc)4 (Deoxyhexose)2,-,1596.819,n.a.,3025.358,,
1106.413,-4.957,(Hex)1 (HexNAc)4 (Pent)1,-,1918.99,n.a.,3025.403,,
1282.481,8.924,(Hex)2 (HexNAc)4 (Deoxyhexose)1,-,1742.88,n.a.,3025.361,,
1236.476,-1.544,(HexNAc)4 (Deoxyhexose)2 (Pent)1,-,1352.662,n.a.,2589.138,,
1104.433,14.677,(HexNAc)4 (Deoxyhexose)2,-,1484.663,n.a.,2589.096,,
805.285,14.677,(Hex)2 (HexNAc)1 (Deoxyhexose)1 (Pent)1,-,1783.811,n.a.,2589.096,,
1900.682,10.303,(Hex)2 (HexNAc)2 (Deoxyhexose)1 (Pent)1 + (Man)3(GlcNAc)2,hybrid/complex,962.519,n.a.,2863.201,,
983.333,9.779,(Hex)4 (HexNAc)1 (Pent)1,-,1879.869,n.a.,2863.202,,
997.349,-8.786,(Hex)4 (HexNAc)1 (Deoxyhexose)1,-,1392.7,n.a.,2390.049,,
1451.517,5.69,(Hex)5 (HexNAc)1 (Deoxyhexose)3,-,938.497,n.a.,2390.014,,
981.354,2.949,(Hex)3 (HexNAc)1 (Deoxyhexose)2,-,1392.7,n.a.,2374.054,,
1104.433,9.255,(HexNAc)4 (Deoxyhexose)2,-,1596.819,n.a.,2701.252,,
903.333,2.591,(Hex)1 (HexNAc)3 (Pent)1,-,1797.937,n.a.,2701.27,,
1236.476,0.966,(HexNAc)4 (Deoxyhexose)2 (Pent)1,-,1867.906,n.a.,3104.382,,
1357.502,-10.443,(Hex)2 (HexNAc)3 (Deoxyhexose)2 (Pent)1,-,1610.805,n.a.,2968.307,,
2005.713,14.992,(Hex)3 (HexNAc)1 (Deoxyhexose)2 (Pent)1 + (Man)3(GlcNAc)2,hybrid/complex,962.519,n.a.,2968.232,,
1145.386,-7.748,(Hex)5 (HexNAc)1 (Pent)1,-,1822.913,n.a.,2968.299,,
1478.528,-13.812,(Hex)4 (HexNAc)2 (Deoxyhexose)2 (Pent)1,-,1489.789,n.a.,2968.317,,
1494.523,10.781,(Hex)2 (Deoxyhexose)1 (Pent)1 + (Man)3(GlcNAc)2,high_man,1473.721,n.a.,2968.244,,
1113.396,11.932,(Hex)3 (HexNAc)1 (Deoxyhexose)2 (Pent)1,-,1484.663,n.a.,2598.059,,
997.349,-9.622,(Hex)4 (HexNAc)1 (Deoxyhexose)1,-,1392.7,n.a.,2390.049,,
1451.517,4.854,(Hex)5 (HexNAc)1 (Deoxyhexose)3,-,938.497,n.a.,2390.014,,
1266.486,6.985,(Hex)1 (HexNAc)4 (Deoxyhexose)2,-,1596.819,n.a.,2863.305,,
1065.386,0.698,(Hex)2 (HexNAc)3 (Pent)1,-,1797.937,n.a.,2863.323,,
1120.428,5.937,(Hex)1 (HexNAc)4 (Deoxyhexose)1,-,1742.88,n.a.,2863.308,,
1259.454,12.652,(Hex)3 (HexNAc)1 (Deoxyhexose)3 (Pent)1,-,1822.913,n.a.,3082.367,,
1592.571,14.923,(Hex)1 (HexNAc)2 (Pent)1 + (Man)3(GlcNAc)2,hybrid/complex,1489.789,n.a.,3082.36,,
981.354,2.595,(Hex)3 (HexNAc)1 (Deoxyhexose)2,-,2101.044,n.a.,3082.398,,
1654.597,4.487,(Hex)2 (Deoxyhexose)3 + (Man)3(GlcNAc)2,high_man,1465.746,n.a.,3120.343,,
1143.406,8.012,(Hex)4 (HexNAc)1 (Deoxyhexose)2,-,1976.926,n.a.,3120.332,,
1252.471,-6.409,(Hex)1 (HexNAc)4 (Deoxyhexose)1 (Pent)1,-,1867.906,n.a.,3120.377,,
981.354,2.527,(Hex)3 (HexNAc)1 (Deoxyhexose)2,-,1392.7,n.a.,2374.054,,
1613.57,8.346,(Hex)6 (HexNAc)1 (Deoxyhexose)3,-,962.519,n.a.,2576.089,,
974.37,-8.985,(Hex)1 (HexNAc)4,-,1918.99,n.a.,2893.36,,
1266.486,9.08,(Hex)1 (HexNAc)4 (Deoxyhexose)2,-,1596.819,n.a.,2863.305,,
1065.386,2.794,(Hex)2 (HexNAc)3 (Pent)1,-,1797.937,n.a.,2863.323,,
1120.428,8.033,(Hex)1 (HexNAc)4 (Deoxyhexose)1,-,1742.88,n.a.,2863.308,,
1492.544,-6.86,(Hex)4 (HexNAc)2 (Deoxyhexose)3,-,912.467,n.a.,2405.011,,
659.227,-2.91,(Hex)2 (HexNAc)1 (Pent)1,-,1745.774,n.a.,2405.001,,
1289.464,-11.226,(Hex)4 (HexNAc)1 (Deoxyhexose)3,-,1115.557,n.a.,2405.021,,
1469.491,10.132,(Hex)7 (HexNAc)1 (Pent)1,-,1392.7,n.a.,2862.191,,
933.344,1.747,(Hex)2 (HexNAc)3,-,1928.871,n.a.,2862.215,,
1478.528,-10.48,(Hex)4 (HexNAc)2 (Deoxyhexose)2 (Pent)1,-,1383.722,n.a.,2862.25,,
1670.591,14.037,(Hex)3 (Deoxyhexose)2 + (Man)3(GlcNAc)2,high_man,1392.7,n.a.,3063.291,,
1195.449,-6.854,(Hex)1 (HexNAc)3 (Deoxyhexose)2 (Pent)1,-,1867.906,n.a.,3063.355,,
2272.797,6.918,(Hex)5 (Deoxyhexose)3 (Pent)1 + (Man)3(GlcNAc)2,high_man,1918.99,n.a.,4191.787,,
2343.834,9.542,(Hex)5 (HexNAc)1 (Deoxyhexose)3 + (Man)3(GlcNAc)2,hybrid/complex,1847.942,n.a.,4191.776,,
1013.343,14.23,(Hex)5 (HexNAc)1,-,1867.906,n.a.,2881.249,,
1428.539,10.247,(Hex)2 (HexNAc)4 (Deoxyhexose)2,-,1596.819,n.a.,3025.358,,
1106.413,-4.627,(Hex)1 (HexNAc)4 (Pent)1,-,1918.99,n.a.,3025.403,,
1282.481,9.255,(Hex)2 (HexNAc)4 (Deoxyhexose)1,-,1742.88,n.a.,3025.361,,
917.349,-4.451,(Hex)1 (HexNAc)3 (Deoxyhexose)1,-,2003.018,n.a.,2920.367,,
1065.386,4.452,(Hex)2 (HexNAc)3 (Pent)1,-,1854.955,n.a.,2920.341,,
819.301,3.082,(Hex)2 (HexNAc)1 (Deoxyhexose)2,-,2101.044,n.a.,2920.345,,
1670.591,11.752,(Hex)3 (Deoxyhexose)2 + (Man)3(GlcNAc)2,high_man,1392.7,n.a.,3063.291,,
1195.449,-9.139,(Hex)1 (HexNAc)3 (Deoxyhexose)2 (Pent)1,-,1867.906,n.a.,3063.355,,
1282.481,-2.624,(Hex)2 (HexNAc)4 (Deoxyhexose)1,-,1764.894,n.a.,3047.375,,
983.333,-14.766,(Hex)4 (HexNAc)1 (Pent)1,-,2064.079,n.a.,3047.412,,
689.238,-12.141,(Hex)3 (HexNAc)1,-,2358.166,n.a.,3047.404,,
997.349,-10.459,(Hex)4 (HexNAc)1 (Deoxyhexose)1,-,1392.7,n.a.,2390.049,,
1451.517,4.017,(Hex)5 (HexNAc)1 (Deoxyhexose)3,-,938.497,n.a.,2390.014,,
684.259,8.498,(HexNAc)2 (Deoxyhexose)1 (Pent)1,-,2139.99,n.a.,2824.249,,
1613.57,6.405,(Hex)6 (HexNAc)1 (Deoxyhexose)3,-,962.519,n.a.,2576.089,,
1106.413,1.2,(Hex)1 (HexNAc)4 (Pent)1,-,1392.7,n.a.,2499.113,,
1560.581,15.045,(Hex)2 (HexNAc)4 (Deoxyhexose)2 (Pent)1,-,938.497,n.a.,2499.078,,
1106.413,2.801,(Hex)1 (HexNAc)4 (Pent)1,-,1392.7,n.a.,2499.113,,
1428.539,8.594,(Hex)2 (HexNAc)4 (Deoxyhexose)2,-,1596.819,n.a.,3025.358,,
1106.413,-6.279,(Hex)1 (HexNAc)4 (Pent)1,-,1918.99,n.a.,3025.403,,
1282.481,7.602,(Hex)2 (HexNAc)4 (Deoxyhexose)1,-,1742.88,n.a.,3025.361,,
917.349,10.54,(Hex)1 (HexNAc)3 (Deoxyhexose)1,-,1928.871,n.a.,2846.22,,
1462.533,-1.756,(Hex)3 (HexNAc)2 (Deoxyhexose)3 (Pent)1,-,1383.722,n.a.,2846.255,,
1670.591,13.058,(Hex)3 (Deoxyhexose)2 + (Man)3(GlcNAc)2,high_man,1392.7,n.a.,3063.291,,
1195.449,-7.834,(Hex)1 (HexNAc)3 (Deoxyhexose)2 (Pent)1,-,1867.906,n.a.,3063.355,,
819.301,-13.189,(Hex)2 (HexNAc)1 (Deoxyhexose)2,-,2289.062,n.a.,3108.363,,
684.259,7.436,(HexNAc)2 (Deoxyhexose)1 (Pent)1,-,2139.99,n.a.,2824.249,,
659.227,6.828,(Hex)2 (HexNAc)1 (Pent)1,-,1976.926,n.a.,2636.153,,
1252.471,-8.344,(Hex)1 (HexNAc)4 (Deoxyhexose)1 (Pent)1,-,1383.722,n.a.,2636.193,,
1268.466,6.397,(Hex)2 (HexNAc)4 (Pent)1,-,1857.947,n.a.,3126.413,,
1159.401,3.173,(Hex)5 (HexNAc)1 (Deoxyhexose)1,-,1361.686,n.a.,2521.087,,
1168.438,-1.982,(Hex)2 (HexNAc)2 (Deoxyhexose)3,paucimannose,1352.662,n.a.,2521.1,,
1236.476,-3.475,(HexNAc)4 (Deoxyhexose)2 (Pent)1,-,1352.662,n.a.,2589.138,,
1104.433,12.746,(HexNAc)4 (Deoxyhexose)2,-,1484.663,n.a.,2589.096,,
805.285,12.746,(Hex)2 (HexNAc)1 (Deoxyhexose)1 (Pent)1,-,1783.811,n.a.,2589.096,,
981.354,2.949,(Hex)3 (HexNAc)1 (Deoxyhexose)2,-,1392.7,n.a.,2374.054,,
997.349,-8.786,(Hex)4 (HexNAc)1 (Deoxyhexose)1,-,1392.7,n.a.,2390.049,,
1451.517,5.69,(Hex)5 (HexNAc)1 (Deoxyhexose)3,-,938.497,n.a.,2390.014,,
1175.396,-6.305,(Hex)6 (HexNAc)1,-,1361.686,n.a.,2537.082,,
1624.586,5.321,(Hex)4 (HexNAc)2 (Deoxyhexose)3 (Pent)1,-,912.467,n.a.,2537.053,,
1711.618,13.677,(Hex)2 (HexNAc)1 (Deoxyhexose)2 + (Man)3(GlcNAc)2,hybrid/complex,825.413,n.a.,2537.031,,
1421.507,0.788,(Hex)4 (HexNAc)1 (Deoxyhexose)3 (Pent)1,-,1115.557,n.a.,2537.064,,
1106.413,7.759,(Hex)1 (HexNAc)4 (Pent)1,-,1857.947,n.a.,2964.36,,
1143.406,-14.194,(Hex)4 (HexNAc)1 (Deoxyhexose)2,-,1392.7,n.a.,2536.106,,
1275.449,0.394,(Hex)4 (HexNAc)1 (Deoxyhexose)2 (Pent)1,-,1260.62,n.a.,2536.069,,
997.349,-8.786,(Hex)4 (HexNAc)1 (Deoxyhexose)1,-,1392.7,n.a.,2390.049,,
1451.517,5.69,(Hex)5 (HexNAc)1 (Deoxyhexose)3,-,938.497,n.a.,2390.014,,
819.301,2.72,(Hex)2 (HexNAc)1 (Deoxyhexose)2,-,1386.714,n.a.,2206.015,,
1143.406,5.749,(Hex)4 (HexNAc)1 (Deoxyhexose)2,-,1465.746,n.a.,2609.152,,
1875.65,-1.348,(Hex)4 (HexNAc)1 (Pent)1 + (Man)3(GlcNAc)2,hybrid/complex,645.333,n.a.,2520.983,,
1266.486,-9.916,(Hex)1 (HexNAc)4 (Deoxyhexose)2,-,1254.519,n.a.,2521.005,,
1266.486,10.827,(Hex)1 (HexNAc)4 (Deoxyhexose)2,-,1596.819,n.a.,2863.305,,
1065.386,4.54,(Hex)2 (HexNAc)3 (Pent)1,-,1797.937,n.a.,2863.323,,
1120.428,9.779,(Hex)1 (HexNAc)4 (Deoxyhexose)1,-,1742.88,n.a.,2863.308,,
1661.555,1.734,(Hex)9 (HexNAc)1,-,1797.937,n.a.,3459.492,,
1090.418,-8.997,(HexNAc)4 (Deoxyhexose)1 (Pent)1,-,1465.746,n.a.,2556.164,,
819.301,2.267,(Hex)2 (HexNAc)1 (Deoxyhexose)2,-,1386.714,n.a.,2206.015,,
967.338,0,(Hex)3 (HexNAc)1 (Deoxyhexose)1 (Pent)1,-,1115.557,n.a.,2082.895,,
1195.449,-5.549,(Hex)1 (HexNAc)3 (Deoxyhexose)2 (Pent)1,-,1867.906,n.a.,3063.355,,
967.338,0.48,(Hex)3 (HexNAc)1 (Deoxyhexose)1 (Pent)1,-,1115.557,n.a.,2082.895,,
1282.481,-2.952,(Hex)2 (HexNAc)4 (Deoxyhexose)1,-,1764.894,n.a.,3047.375,,
689.238,-12.469,(Hex)3 (HexNAc)1,-,2358.166,n.a.,3047.404,,
1483.507,13.627,(Hex)7 (HexNAc)1 (Deoxyhexose)1,-,637.307,n.a.,2120.814,,
1159.401,14.631,(Hex)5 (HexNAc)1 (Deoxyhexose)1,-,1847.942,n.a.,3007.343,,
1209.465,-4.987,(Hex)1 (HexNAc)3 (Deoxyhexose)3,-,1797.937,n.a.,3007.402,,
1104.433,13.327,(HexNAc)4 (Deoxyhexose)2,-,1596.819,n.a.,2701.252,,
903.333,6.663,(Hex)1 (HexNAc)3 (Pent)1,-,1797.937,n.a.,2701.27,,
1661.555,2.602,(Hex)9 (HexNAc)1,-,1797.937,n.a.,3459.492,,
917.349,-3.766,(Hex)1 (HexNAc)3 (Deoxyhexose)1,-,2003.018,n.a.,2920.367,,
1065.386,5.136,(Hex)2 (HexNAc)3 (Pent)1,-,1854.955,n.a.,2920.341,,
819.301,3.767,(Hex)2 (HexNAc)1 (Deoxyhexose)2,-,2101.044,n.a.,2920.345,,
1106.413,2.401,(Hex)1 (HexNAc)4 (Pent)1,-,1392.7,n.a.,2499.113,,
1106.413,3.201,(Hex)1 (HexNAc)4 (Pent)1,-,1392.7,n.a.,2499.113,,
1478.528,-13.499,(Hex)4 (HexNAc)2 (Deoxyhexose)2 (Pent)1,-,2003.018,n.a.,3481.546,,
1613.57,6.606,(Hex)6 (HexNAc)1 (Deoxyhexose)3,-,1867.906,n.a.,3481.476,,
1341.507,0.574,(Hex)1 (HexNAc)3 (Deoxyhexose)3 (Pent)1,-,2139.99,n.a.,3481.497,,
997.349,14.681,(Hex)4 (HexNAc)1 (Deoxyhexose)1,-,1386.714,n.a.,2384.063,,
1857.676,-13.183,(Hex)2 (HexNAc)1 (Deoxyhexose)3 + (Man)3(GlcNAc)2,hybrid/complex,501.291,n.a.,2358.967,,
1713.597,2.374,(Hex)3 (HexNAc)1 (Pent)1 + (Man)3(GlcNAc)2,hybrid/complex,645.333,n.a.,2358.93,,
1104.433,-6.782,(HexNAc)4 (Deoxyhexose)2,-,1254.519,n.a.,2358.952,,
1428.539,10.908,(Hex)2 (HexNAc)4 (Deoxyhexose)2,-,1596.819,n.a.,3025.358,,
1106.413,-3.965,(Hex)1 (HexNAc)4 (Pent)1,-,1918.99,n.a.,3025.403,,
1282.481,9.916,(Hex)2 (HexNAc)4 (Deoxyhexose)1,-,1742.88,n.a.,3025.361,,
1722.634,-6.928,(HexNAc)2 (Deoxyhexose)2 (Pent)1 + (Man)3(GlcNAc)2,hybrid/complex,1596.819,n.a.,3319.453,,
1451.517,2.109,(Hex)5 (HexNAc)1 (Deoxyhexose)3,-,1867.906,n.a.,3319.423,,
1120.428,-7.361,(Hex)1 (HexNAc)4 (Deoxyhexose)1,-,1867.906,n.a.,2988.334,,
1291.444,-14.746,(Hex)5 (HexNAc)1 (Deoxyhexose)1 (Pent)1,-,912.467,n.a.,2203.911,,
1143.406,-14.519,(Hex)4 (HexNAc)1 (Deoxyhexose)2,-,1060.504,n.a.,2203.91,,
1275.449,7.236,(Hex)4 (HexNAc)1 (Deoxyhexose)2 (Pent)1,-,1764.894,n.a.,3040.343,,
1574.597,7.236,(Hex)2 (HexNAc)4 (Deoxyhexose)3,-,1465.746,n.a.,3040.343,,
1063.407,10.525,(Hex)1 (HexNAc)3 (Deoxyhexose)2,-,1976.926,n.a.,3040.333,,
1807.613,13.647,(Hex)9 (HexNAc)1 (Deoxyhexose)1,-,1489.789,n.a.,3297.402,,
1065.386,7.155,(Hex)2 (HexNAc)3 (Pent)1,-,2289.062,n.a.,3354.448,,
1268.466,9.064,(Hex)2 (HexNAc)4 (Pent)1,-,1489.789,n.a.,2758.255,,
903.333,-2.899,(Hex)1 (HexNAc)3 (Pent)1,-,1854.955,n.a.,2758.288,,
659.227,11.759,(Hex)2 (HexNAc)1 (Pent)1,-,1976.926,n.a.,2636.153,,
1252.471,-3.413,(Hex)1 (HexNAc)4 (Deoxyhexose)1 (Pent)1,-,1383.722,n.a.,2636.193,,
1802.634,9.399,(Hex)3 (Deoxyhexose)2 (Pent)1 + (Man)3(GlcNAc)2,high_man,825.413,n.a.,2628.047,,
1275.449,-14.839,(Hex)4 (HexNAc)1 (Deoxyhexose)2 (Pent)1,-,1352.662,n.a.,2628.111,,
1143.406,1.142,(Hex)4 (HexNAc)1 (Deoxyhexose)2,-,1484.663,n.a.,2628.069,,
1722.634,-8.434,(HexNAc)2 (Deoxyhexose)2 (Pent)1 + (Man)3(GlcNAc)2,hybrid/complex,1596.819,n.a.,3319.453,,
1451.517,0.603,(Hex)5 (HexNAc)1 (Deoxyhexose)3,-,1867.906,n.a.,3319.423,,
1467.512,-8.094,(Hex)6 (HexNAc)1 (Deoxyhexose)2,-,1867.906,n.a.,3335.418,,
1948.692,-4.496,(Hex)3 (Deoxyhexose)3 (Pent)1 + (Man)3(GlcNAc)2,high_man,1386.714,n.a.,3335.406,,
1195.449,-14.39,(Hex)1 (HexNAc)3 (Deoxyhexose)2 (Pent)1,-,2139.99,n.a.,3335.439,,
527.185,14.432,(Hex)2 (HexNAc)1,-,962.519,n.a.,1489.704,,
1382.534,6.924,(HexNAc)4 (Deoxyhexose)3 (Pent)1,-,1361.686,n.a.,2744.22,,
1357.502,8.381,(Hex)2 (HexNAc)3 (Deoxyhexose)2 (Pent)1,-,1386.714,n.a.,2744.216,,
643.232,-13.482,(Hex)1 (HexNAc)1 (Deoxyhexose)1 (Pent)1,-,2101.044,n.a.,2744.276,,
1467.512,-7.195,(Hex)6 (HexNAc)1 (Deoxyhexose)2,-,1867.906,n.a.,3335.418,,
1948.692,-3.597,(Hex)3 (Deoxyhexose)3 (Pent)1 + (Man)3(GlcNAc)2,high_man,1386.714,n.a.,3335.406,,
1195.449,-13.491,(Hex)1 (HexNAc)3 (Deoxyhexose)2 (Pent)1,-,2139.99,n.a.,3335.439,,
967.338,0,(Hex)3 (HexNAc)1 (Deoxyhexose)1 (Pent)1,-,1115.557,n.a.,2082.895,,
903.333,15.09,(Hex)1 (HexNAc)3 (Pent)1,-,1879.869,n.a.,2783.202,,
643.232,7.904,(Hex)1 (HexNAc)1 (Deoxyhexose)1 (Pent)1,-,2139.99,n.a.,2783.222,,
527.185,14.432,(Hex)2 (HexNAc)1,-,962.519,n.a.,1489.704,,
1508.539,-9.516,(Hex)2 (Deoxyhexose)2 + (Man)3(GlcNAc)2,high_man,2064.079,n.a.,3572.618,,
2505.887,-4.355,(Hex)6 (HexNAc)1 (Deoxyhexose)3 + (Man)3(GlcNAc)2,hybrid/complex,501.291,n.a.,3007.178,,
2181.782,-10.075,(Hex)4 (HexNAc)1 (Deoxyhexose)3 + (Man)3(GlcNAc)2,hybrid/complex,825.413,n.a.,3007.195,,
1307.439,-8.312,(Hex)6 (HexNAc)1 (Pent)1,-,1699.751,n.a.,3007.19,,
835.296,7.178,(Hex)3 (HexNAc)1 (Deoxyhexose)1,-,1254.519,n.a.,2089.815,,
967.338,0.96,(Hex)3 (HexNAc)1 (Deoxyhexose)1 (Pent)1,-,1115.557,n.a.,2082.895,,
1266.486,11.176,(Hex)1 (HexNAc)4 (Deoxyhexose)2,-,1596.819,n.a.,2863.305,,
1065.386,4.889,(Hex)2 (HexNAc)3 (Pent)1,-,1797.937,n.a.,2863.323,,
1120.428,10.128,(Hex)1 (HexNAc)4 (Deoxyhexose)1,-,1742.88,n.a.,2863.308,,
2085.713,0.734,(Hex)9 (HexNAc)1 (Deoxyhexose)2 (Pent)1,-,501.291,n.a.,2587.004,,
1761.607,-5.527,(Hex)7 (HexNAc)1 (Deoxyhexose)2 (Pent)1,-,825.413,n.a.,2587.02,,
1332.47,6.571,(Hex)4 (HexNAc)2 (Deoxyhexose)1 (Pent)1,-,1254.519,n.a.,2586.989,,
1462.533,8.996,(Hex)3 (HexNAc)2 (Deoxyhexose)3 (Pent)1,-,938.497,n.a.,2401.03,,
1462.533,8.996,(Hex)3 (HexNAc)2 (Deoxyhexose)3 (Pent)1,-,938.497,n.a.,2401.03,,
1316.475,11.358,(Hex)3 (HexNAc)2 (Deoxyhexose)2 (Pent)1,-,1764.894,n.a.,3081.369,,
1104.433,14.604,(HexNAc)4 (Deoxyhexose)2,-,1976.926,n.a.,3081.359,,
1013.343,6.699,(Hex)5 (HexNAc)1,-,1822.913,n.a.,2836.256,,
1462.533,13.398,(Hex)3 (HexNAc)2 (Deoxyhexose)3 (Pent)1,-,1373.704,n.a.,2836.237,,
981.354,-11.987,(Hex)3 (HexNAc)1 (Deoxyhexose)2,-,1854.955,n.a.,2836.309,,
1307.439,14.032,(Hex)6 (HexNAc)1 (Pent)1,-,1115.557,n.a.,2422.996,,
2343.834,-6.712,(Hex)5 (HexNAc)1 (Deoxyhexose)3 + (Man)3(GlcNAc)2,hybrid/complex,501.291,n.a.,2845.125,,
2019.729,-12.758,(Hex)3 (HexNAc)1 (Deoxyhexose)3 + (Man)3(GlcNAc)2,hybrid/complex,825.413,n.a.,2845.142,,
1145.386,-10.895,(Hex)5 (HexNAc)1 (Pent)1,-,1699.751,n.a.,2845.137,,
2199.756,5.835,(Hex)6 (HexNAc)1 (Pent)1 + (Man)3(GlcNAc)2,hybrid/complex,645.333,n.a.,2845.089,,
684.259,-9.949,(HexNAc)2 (Deoxyhexose)1 (Pent)1,-,1928.871,n.a.,2613.13,,
1508.539,-9.516,(Hex)2 (Deoxyhexose)2 + (Man)3(GlcNAc)2,high_man,2064.079,n.a.,3572.618,,
1428.539,10.247,(Hex)2 (HexNAc)4 (Deoxyhexose)2,-,1596.819,n.a.,3025.358,,
1106.413,-4.627,(Hex)1 (HexNAc)4 (Pent)1,-,1918.99,n.a.,3025.403,,
1282.481,9.255,(Hex)2 (HexNAc)4 (Deoxyhexose)1,-,1742.88,n.a.,3025.361,,
1065.386,5.768,(Hex)2 (HexNAc)3 (Pent)1,-,2402.146,n.a.,3467.532,,
1305.459,12.241,(Hex)5 (HexNAc)1 (Deoxyhexose)2,-,2289.062,n.a.,3594.521,,
1321.454,3.324,(Hex)6 (HexNAc)1 (Deoxyhexose)1,-,2289.062,n.a.,3610.516,,
1722.634,-9.338,(HexNAc)2 (Deoxyhexose)2 (Pent)1 + (Man)3(GlcNAc)2,hybrid/complex,1596.819,n.a.,3319.453,,
1451.517,-0.3,(Hex)5 (HexNAc)1 (Deoxyhexose)3,-,1867.906,n.a.,3319.423,,
1686.586,13.647,(Hex)4 (Deoxyhexose)1 + (Man)3(GlcNAc)2,high_man,1610.805,n.a.,3297.391,,
1807.613,10.311,(Hex)9 (HexNAc)1 (Deoxyhexose)1,-,1489.789,n.a.,3297.402,,
1574.597,11.795,(Hex)2 (HexNAc)4 (Deoxyhexose)3,-,1392.7,n.a.,2967.297,,
1321.454,3.878,(Hex)6 (HexNAc)1 (Deoxyhexose)1,-,2289.062,n.a.,3610.516,,
1574.597,-10.196,(Hex)2 (HexNAc)4 (Deoxyhexose)3,-,1857.947,n.a.,3432.544,,
1143.406,11.945,(Hex)4 (HexNAc)1 (Deoxyhexose)2,-,2289.062,n.a.,3432.468,,
1574.597,-10.487,(Hex)2 (HexNAc)4 (Deoxyhexose)3,-,1857.947,n.a.,3432.544,,
1143.406,11.653,(Hex)4 (HexNAc)1 (Deoxyhexose)2,-,2289.062,n.a.,3432.468,,
1686.586,14.86,(Hex)4 (Deoxyhexose)1 + (Man)3(GlcNAc)2,high_man,1610.805,n.a.,3297.391,,
1807.613,11.524,(Hex)9 (HexNAc)1 (Deoxyhexose)1,-,1489.789,n.a.,3297.402,,
1916.677,9.007,(Hex)3 (HexNAc)2 (Pent)1 + (Man)3(GlcNAc)2,hybrid/complex,1857.947,n.a.,3774.624,,
684.259,7.081,(HexNAc)2 (Deoxyhexose)1 (Pent)1,-,2139.99,n.a.,2824.249,,
659.227,9.104,(Hex)2 (HexNAc)1 (Pent)1,-,1976.926,n.a.,2636.153,,
1252.471,-6.068,(Hex)1 (HexNAc)4 (Deoxyhexose)1 (Pent)1,-,1383.722,n.a.,2636.193,,
659.227,14.919,(Hex)2 (HexNAc)1 (Pent)1,-,2156.004,n.a.,2815.231,,
992.37,-3.551,(Hex)1 (HexNAc)2 (Deoxyhexose)2 (Pent)1,-,1822.913,n.a.,2815.283,,
1428.539,7.104,(Hex)2 (HexNAc)4 (Deoxyhexose)2,-,1386.714,n.a.,2815.253,,
967.338,-2.485,(Hex)3 (HexNAc)1 (Deoxyhexose)1 (Pent)1,-,1847.942,n.a.,2815.28,,
1300.48,7.861,(Hex)2 (HexNAc)2 (Deoxyhexose)3 (Pent)1,paucimannose,938.497,n.a.,2238.977,,
917.349,13.845,(Hex)1 (HexNAc)3 (Deoxyhexose)1,-,1321.615,n.a.,2238.964,,
1013.343,6.699,(Hex)5 (HexNAc)1,-,1822.913,n.a.,2836.256,,
1462.533,13.398,(Hex)3 (HexNAc)2 (Deoxyhexose)3 (Pent)1,-,1373.704,n.a.,2836.237,,
981.354,-11.987,(Hex)3 (HexNAc)1 (Deoxyhexose)2,-,1854.955,n.a.,2836.309,,
1159.401,2.61,(Hex)5 (HexNAc)1 (Deoxyhexose)1,-,2289.062,n.a.,3448.463,,
1300.48,7.861,(Hex)2 (HexNAc)2 (Deoxyhexose)3 (Pent)1,paucimannose,938.497,n.a.,2238.977,,
917.349,13.845,(Hex)1 (HexNAc)3 (Deoxyhexose)1,-,1321.615,n.a.,2238.964,,
1159.401,1.74,(Hex)5 (HexNAc)1 (Deoxyhexose)1,-,2289.062,n.a.,3448.463,,
1268.466,-3.262,(Hex)2 (HexNAc)4 (Pent)1,-,1489.789,n.a.,2758.255,,
1371.518,5.076,(Hex)2 (HexNAc)3 (Deoxyhexose)3,-,1386.714,n.a.,2758.232,,
