glycoform mass,?mass (ppm),structure,type,peptide mass [M],peptide sequence,theoretical glycopeptide mass,mod.,Links
1013.343,-5.428,(Hex)5 (HexNAc)1,-,1377.681,n.a.,2391.024,,
1065.386,4.836,(Hex)2 (HexNAc)3 (Pent)1,-,2402.146,n.a.,3467.532,,
1252.471,1.567,(Hex)1 (HexNAc)4 (Deoxyhexose)1 (Pent)1,-,1352.662,n.a.,2605.133,,
1503.56,-9.975,(Hex)2 (HexNAc)3 (Deoxyhexose)3 (Pent)1,-,1101.603,n.a.,2605.163,,
1252.471,-1.886,(Hex)1 (HexNAc)4 (Deoxyhexose)1 (Pent)1,-,1352.662,n.a.,2605.133,,
1503.56,-13.429,(Hex)2 (HexNAc)3 (Deoxyhexose)3 (Pent)1,-,1101.603,n.a.,2605.163,,
1686.586,0.363,(Hex)4 (Deoxyhexose)1 + (Man)3(GlcNAc)2,high_man,1101.603,n.a.,2788.189,,
1332.47,4.507,(Hex)4 (HexNAc)2 (Deoxyhexose)1 (Pent)1,-,1181.652,n.a.,2514.122,,
1127.412,2.653,(Hex)3 (HexNAc)1 (Deoxyhexose)3,-,1386.714,n.a.,2514.126,,
1136.423,11.542,(Hex)2 (HexNAc)4,-,1377.681,n.a.,2514.104,,
1412.544,-5.563,(Hex)1 (HexNAc)4 (Deoxyhexose)3,-,1101.603,n.a.,2514.147,,
1483.507,-0.381,(Hex)7 (HexNAc)1 (Deoxyhexose)1,-,1101.603,n.a.,2585.11,,
1348.465,-6.192,(Hex)2 (Pent)1 + (Man)3(GlcNAc)2,high_man,1181.652,n.a.,2530.117,,
1143.406,-7.639,(Hex)4 (HexNAc)1 (Deoxyhexose)2,-,1386.714,n.a.,2530.12,,
1168.438,-9.116,(Hex)2 (HexNAc)2 (Deoxyhexose)3,paucimannose,1361.686,n.a.,2530.124,,
1332.47,5.966,(Hex)4 (HexNAc)2 (Deoxyhexose)1 (Pent)1,-,1392.7,n.a.,2725.17,,
1916.677,5.345,(Hex)3 (HexNAc)2 (Pent)1 + (Man)3(GlcNAc)2,hybrid/complex,1745.774,n.a.,3662.451,,
1348.465,-5.797,(Hex)2 (Pent)1 + (Man)3(GlcNAc)2,high_man,1181.652,n.a.,2530.117,,
1143.406,-7.244,(Hex)4 (HexNAc)1 (Deoxyhexose)2,-,1386.714,n.a.,2530.12,,
1168.438,-8.72,(Hex)2 (HexNAc)2 (Deoxyhexose)3,paucimannose,1361.686,n.a.,2530.124,,
1332.47,5.7,(Hex)4 (HexNAc)2 (Deoxyhexose)1 (Pent)1,-,1181.652,n.a.,2514.122,,
1127.412,3.846,(Hex)3 (HexNAc)1 (Deoxyhexose)3,-,1386.714,n.a.,2514.126,,
1136.423,12.736,(Hex)2 (HexNAc)4,-,1377.681,n.a.,2514.104,,
1412.544,-4.369,(Hex)1 (HexNAc)4 (Deoxyhexose)3,-,1101.603,n.a.,2514.147,,
903.333,-13.699,(Hex)1 (HexNAc)3 (Pent)1,-,1854.955,n.a.,2758.288,,
1371.518,6.406,(Hex)2 (HexNAc)3 (Deoxyhexose)3,-,1386.714,n.a.,2758.232,,
1483.507,0.778,(Hex)7 (HexNAc)1 (Deoxyhexose)1,-,1101.603,n.a.,2585.11,,
2010.692,-1.392,(Hex)6 (Deoxyhexose)1 + (Man)3(GlcNAc)2,high_man,1392.7,n.a.,3403.392,,
2142.734,9.766,(Hex)6 (Deoxyhexose)1 (Pent)1 + (Man)3(GlcNAc)2,high_man,1260.62,n.a.,3403.354,,
1275.449,3.39,(Hex)4 (HexNAc)1 (Deoxyhexose)2 (Pent)1,-,1181.652,n.a.,2457.101,,
1104.433,5.732,(HexNAc)4 (Deoxyhexose)2,-,1352.662,n.a.,2457.095,,
1195.449,0.817,(Hex)1 (HexNAc)3 (Deoxyhexose)2 (Pent)1,-,1352.662,n.a.,2548.111,,
1348.465,-5.402,(Hex)2 (Pent)1 + (Man)3(GlcNAc)2,high_man,1181.652,n.a.,2530.117,,
1143.406,-6.849,(Hex)4 (HexNAc)1 (Deoxyhexose)2,-,1386.714,n.a.,2530.12,,
1168.438,-8.325,(Hex)2 (HexNAc)2 (Deoxyhexose)3,paucimannose,1361.686,n.a.,2530.124,,
1848.639,0.08,(Hex)5 (Deoxyhexose)1 + (Man)3(GlcNAc)2,high_man,1392.7,n.a.,3241.339,,
1980.681,11.797,(Hex)5 (Deoxyhexose)1 (Pent)1 + (Man)3(GlcNAc)2,high_man,1260.62,n.a.,3241.301,,
365.132,6.783,(Hex)1 (HexNAc)1,-,2402.146,n.a.,2767.278,,
1291.444,-10.783,(Hex)5 (HexNAc)1 (Deoxyhexose)1 (Pent)1,-,1181.652,n.a.,2473.096,,
1120.428,-8.457,(Hex)1 (HexNAc)4 (Deoxyhexose)1,-,1352.662,n.a.,2473.09,,
1154.423,1.341,(Hex)2 (HexNAc)2 (Deoxyhexose)2 (Pent)1,paucimannose,1260.62,n.a.,2415.043,,
1305.459,1.16,(Hex)5 (HexNAc)1 (Deoxyhexose)2,-,1352.662,n.a.,2658.121,,
1341.507,5.215,(Hex)1 (HexNAc)3 (Deoxyhexose)3 (Pent)1,-,1392.7,n.a.,2734.207,,
1289.464,9.115,(Hex)4 (HexNAc)1 (Deoxyhexose)3,-,1352.662,n.a.,2642.126,,
1168.438,-3.483,(Hex)2 (HexNAc)2 (Deoxyhexose)3,paucimannose,1473.721,n.a.,2642.159,,
1250.491,-2.55,(HexNAc)4 (Deoxyhexose)3,-,1392.7,n.a.,2643.191,,
1382.534,11.44,(HexNAc)4 (Deoxyhexose)3 (Pent)1,-,1260.62,n.a.,2643.154,,
1332.47,5.302,(Hex)4 (HexNAc)2 (Deoxyhexose)1 (Pent)1,-,1181.652,n.a.,2514.122,,
1127.412,3.449,(Hex)3 (HexNAc)1 (Deoxyhexose)3,-,1386.714,n.a.,2514.126,,
1136.423,12.338,(Hex)2 (HexNAc)4,-,1377.681,n.a.,2514.104,,
1412.544,-4.767,(Hex)1 (HexNAc)4 (Deoxyhexose)3,-,1101.603,n.a.,2514.147,,
1250.491,-1.793,(HexNAc)4 (Deoxyhexose)3,-,1392.7,n.a.,2643.191,,
1382.534,12.197,(HexNAc)4 (Deoxyhexose)3 (Pent)1,-,1260.62,n.a.,2643.154,,
1483.507,0.005,(Hex)7 (HexNAc)1 (Deoxyhexose)1,-,1101.603,n.a.,2585.11,,
1211.444,0.097,(Hex)2 (HexNAc)3 (Deoxyhexose)1 (Pent)1,-,1260.62,n.a.,2472.064,,
1939.655,-0.854,(Hex)9 (HexNAc)1 (Deoxyhexose)1 (Pent)1,-,1181.652,n.a.,3121.307,,
2019.729,-8.966,(Hex)3 (HexNAc)1 (Deoxyhexose)3 + (Man)3(GlcNAc)2,hybrid/complex,1101.603,n.a.,3121.332,,
1305.459,4.546,(Hex)5 (HexNAc)1 (Deoxyhexose)2,-,1352.662,n.a.,2658.121,,
1275.449,-0.679,(Hex)4 (HexNAc)1 (Deoxyhexose)2 (Pent)1,-,1181.652,n.a.,2457.101,,
1104.433,1.662,(HexNAc)4 (Deoxyhexose)2,-,1352.662,n.a.,2457.095,,
1106.413,5.483,(Hex)1 (HexNAc)4 (Pent)1,-,1386.714,n.a.,2493.127,,
1154.423,0.099,(Hex)2 (HexNAc)2 (Deoxyhexose)2 (Pent)1,paucimannose,1260.62,n.a.,2415.043,,
1154.423,0.513,(Hex)2 (HexNAc)2 (Deoxyhexose)2 (Pent)1,paucimannose,1260.62,n.a.,2415.043,,
1305.459,9.06,(Hex)5 (HexNAc)1 (Deoxyhexose)2,-,1352.662,n.a.,2658.121,,
1250.491,-5.198,(HexNAc)4 (Deoxyhexose)3,-,1392.7,n.a.,2643.191,,
1382.534,8.792,(HexNAc)4 (Deoxyhexose)3 (Pent)1,-,1260.62,n.a.,2643.154,,
1250.491,-2.928,(HexNAc)4 (Deoxyhexose)3,-,1392.7,n.a.,2643.191,,
1382.534,11.062,(HexNAc)4 (Deoxyhexose)3 (Pent)1,-,1260.62,n.a.,2643.154,,
1250.491,-1.415,(HexNAc)4 (Deoxyhexose)3,-,1392.7,n.a.,2643.191,,
1382.534,12.575,(HexNAc)4 (Deoxyhexose)3 (Pent)1,-,1260.62,n.a.,2643.154,,
974.37,-14.062,(Hex)1 (HexNAc)4,-,1854.955,n.a.,2829.325,,
1106.413,6.285,(Hex)1 (HexNAc)4 (Pent)1,-,1386.714,n.a.,2493.127,,
1209.465,3.211,(Hex)1 (HexNAc)3 (Deoxyhexose)3,-,1347.652,n.a.,2557.117,,
1195.449,-3.935,(Hex)1 (HexNAc)3 (Deoxyhexose)2 (Pent)1,-,1361.686,n.a.,2557.135,,
1209.465,2.82,(Hex)1 (HexNAc)3 (Deoxyhexose)3,-,1347.652,n.a.,2557.117,,
1195.449,-4.327,(Hex)1 (HexNAc)3 (Deoxyhexose)2 (Pent)1,-,1361.686,n.a.,2557.135,,
1462.533,-11.22,(Hex)3 (HexNAc)2 (Deoxyhexose)3 (Pent)1,-,1181.652,n.a.,2644.185,,
1266.486,-4.53,(Hex)1 (HexNAc)4 (Deoxyhexose)2,-,1377.681,n.a.,2644.167,,
1282.481,-4.562,(Hex)2 (HexNAc)4 (Deoxyhexose)1,-,1361.686,n.a.,2644.167,,
1209.465,3.1,(Hex)1 (HexNAc)3 (Deoxyhexose)3,-,1377.681,n.a.,2587.146,,
1113.396,14.222,(Hex)3 (HexNAc)1 (Deoxyhexose)2 (Pent)1,-,1473.721,n.a.,2587.117,,
1599.554,6.668,(Hex)6 (HexNAc)1 (Deoxyhexose)2 (Pent)1,-,1101.603,n.a.,2701.157,,
1462.533,-10.842,(Hex)3 (HexNAc)2 (Deoxyhexose)3 (Pent)1,-,1181.652,n.a.,2644.185,,
1266.486,-4.152,(Hex)1 (HexNAc)4 (Deoxyhexose)2,-,1377.681,n.a.,2644.167,,
1282.481,-4.184,(Hex)2 (HexNAc)4 (Deoxyhexose)1,-,1361.686,n.a.,2644.167,,
1330.491,-9.819,(Hex)3 (HexNAc)2 (Deoxyhexose)3,-,1392.7,n.a.,2723.191,,
1462.533,4.127,(Hex)3 (HexNAc)2 (Deoxyhexose)3 (Pent)1,-,1260.62,n.a.,2723.153,,
1154.423,2.583,(Hex)2 (HexNAc)2 (Deoxyhexose)2 (Pent)1,paucimannose,1260.62,n.a.,2415.043,,
1421.507,-9.604,(Hex)4 (HexNAc)1 (Deoxyhexose)3 (Pent)1,-,1260.62,n.a.,2682.127,,
1421.507,-9.604,(Hex)4 (HexNAc)1 (Deoxyhexose)3 (Pent)1,-,1260.62,n.a.,2682.127,,
1462.533,-2.522,(Hex)3 (HexNAc)2 (Deoxyhexose)3 (Pent)1,-,1181.652,n.a.,2644.185,,
1266.486,4.167,(Hex)1 (HexNAc)4 (Deoxyhexose)2,-,1377.681,n.a.,2644.167,,
1282.481,4.135,(Hex)2 (HexNAc)4 (Deoxyhexose)1,-,1361.686,n.a.,2644.167,,
1268.466,-4.38,(Hex)2 (HexNAc)4 (Pent)1,-,1091.455,n.a.,2359.921,,
1209.465,1.647,(Hex)1 (HexNAc)3 (Deoxyhexose)3,-,1347.652,n.a.,2557.117,,
1195.449,-5.5,(Hex)1 (HexNAc)3 (Deoxyhexose)2 (Pent)1,-,1361.686,n.a.,2557.135,,
1209.465,1.256,(Hex)1 (HexNAc)3 (Deoxyhexose)3,-,1347.652,n.a.,2557.117,,
1195.449,-5.891,(Hex)1 (HexNAc)3 (Deoxyhexose)2 (Pent)1,-,1361.686,n.a.,2557.135,,
1462.533,-11.598,(Hex)3 (HexNAc)2 (Deoxyhexose)3 (Pent)1,-,1181.652,n.a.,2644.185,,
1266.486,-4.908,(Hex)1 (HexNAc)4 (Deoxyhexose)2,-,1377.681,n.a.,2644.167,,
1282.481,-4.94,(Hex)2 (HexNAc)4 (Deoxyhexose)1,-,1361.686,n.a.,2644.167,,
1462.533,-10.085,(Hex)3 (HexNAc)2 (Deoxyhexose)3 (Pent)1,-,1181.652,n.a.,2644.185,,
1266.486,-3.396,(Hex)1 (HexNAc)4 (Deoxyhexose)2,-,1377.681,n.a.,2644.167,,
1282.481,-3.428,(Hex)2 (HexNAc)4 (Deoxyhexose)1,-,1361.686,n.a.,2644.167,,
1599.554,8.149,(Hex)6 (HexNAc)1 (Deoxyhexose)2 (Pent)1,-,1101.603,n.a.,2701.157,,
497.175,-2.1,(Hex)1 (HexNAc)1 (Pent)1,-,1091.455,n.a.,1588.63,,
1063.407,-14.037,(Hex)1 (HexNAc)3 (Deoxyhexose)2,-,1352.662,n.a.,2416.069,,
1330.491,-11.288,(Hex)3 (HexNAc)2 (Deoxyhexose)3,-,1392.7,n.a.,2723.191,,
1462.533,2.658,(Hex)3 (HexNAc)2 (Deoxyhexose)3 (Pent)1,-,1260.62,n.a.,2723.153,,
1421.507,-9.604,(Hex)4 (HexNAc)1 (Deoxyhexose)3 (Pent)1,-,1260.62,n.a.,2682.127,,
1599.554,10.37,(Hex)6 (HexNAc)1 (Deoxyhexose)2 (Pent)1,-,1101.603,n.a.,2701.157,,
1259.454,11.802,(Hex)3 (HexNAc)1 (Deoxyhexose)3 (Pent)1,-,1361.686,n.a.,2621.14,,
1049.391,1.507,(Hex)1 (HexNAc)3 (Deoxyhexose)1 (Pent)1,-,1386.714,n.a.,2436.105,,
1421.507,-5.502,(Hex)4 (HexNAc)1 (Deoxyhexose)3 (Pent)1,-,1260.62,n.a.,2682.127,,
1209.465,-3.914,(Hex)1 (HexNAc)3 (Deoxyhexose)3,-,1361.686,n.a.,2571.151,,
1252.471,1.951,(Hex)1 (HexNAc)4 (Deoxyhexose)1 (Pent)1,-,1352.662,n.a.,2605.133,,
1503.56,-9.591,(Hex)2 (HexNAc)3 (Deoxyhexose)3 (Pent)1,-,1101.603,n.a.,2605.163,,
1291.444,12.572,(Hex)5 (HexNAc)1 (Deoxyhexose)1 (Pent)1,-,1386.714,n.a.,2678.158,,
1300.48,11.582,(Hex)2 (HexNAc)2 (Deoxyhexose)3 (Pent)1,paucimannose,1377.681,n.a.,2678.161,,
1316.475,11.55,(Hex)3 (HexNAc)2 (Deoxyhexose)2 (Pent)1,-,1361.686,n.a.,2678.161,,
1341.507,-2.643,(Hex)1 (HexNAc)3 (Deoxyhexose)3 (Pent)1,-,1181.652,n.a.,2523.159,,
1136.423,5.814,(Hex)2 (HexNAc)4,-,1386.714,n.a.,2523.137,,
1211.444,5.415,(Hex)2 (HexNAc)3 (Deoxyhexose)1 (Pent)1,-,1377.681,n.a.,2589.125,,
1236.476,0.418,(HexNAc)4 (Deoxyhexose)2 (Pent)1,-,1352.662,n.a.,2589.138,,
1398.529,-10.815,(Hex)1 (HexNAc)4 (Deoxyhexose)2 (Pent)1,-,1260.62,n.a.,2659.149,,
1065.386,0.512,(Hex)2 (HexNAc)3 (Pent)1,-,1392.7,n.a.,2458.086,,
1469.491,1.06,(Hex)7 (HexNAc)1 (Pent)1,-,1377.681,n.a.,2847.172,,
1494.523,-3.482,(Hex)2 (Deoxyhexose)1 (Pent)1 + (Man)3(GlcNAc)2,high_man,1352.662,n.a.,2847.185,,
1745.612,-14.044,(Hex)6 (HexNAc)1 (Deoxyhexose)3 (Pent)1,-,1101.603,n.a.,2847.215,,
967.338,-11.38,(Hex)3 (HexNAc)1 (Deoxyhexose)1 (Pent)1,-,1879.869,n.a.,2847.207,,
1469.491,13.617,(Hex)7 (HexNAc)1 (Pent)1,-,1101.603,n.a.,2571.094,,
1209.465,-8.581,(Hex)1 (HexNAc)3 (Deoxyhexose)3,-,1361.686,n.a.,2571.151,,
2546.914,-5.09,(Hex)5 (HexNAc)2 (Deoxyhexose)3 + (Man)3(GlcNAc)2,hybrid/complex,1377.681,n.a.,3924.595,,
2562.909,-5.112,(Hex)6 (HexNAc)2 (Deoxyhexose)2 + (Man)3(GlcNAc)2,hybrid/complex,1361.686,n.a.,3924.595,,
1252.471,-13.511,(Hex)1 (HexNAc)4 (Deoxyhexose)1 (Pent)1,-,1392.7,n.a.,2645.171,,
1195.449,-0.359,(Hex)1 (HexNAc)3 (Deoxyhexose)2 (Pent)1,-,1352.662,n.a.,2548.111,,
1437.502,9.089,(Hex)5 (HexNAc)1 (Deoxyhexose)2 (Pent)1,-,1386.714,n.a.,2824.216,,
1722.634,1.775,(HexNAc)2 (Deoxyhexose)2 (Pent)1 + (Man)3(GlcNAc)2,hybrid/complex,1101.603,n.a.,2824.237,,
1462.533,8.12,(Hex)3 (HexNAc)2 (Deoxyhexose)3 (Pent)1,-,1361.686,n.a.,2824.219,,
1195.449,0.033,(Hex)1 (HexNAc)3 (Deoxyhexose)2 (Pent)1,-,1352.662,n.a.,2548.111,,
1289.464,-11.24,(Hex)4 (HexNAc)1 (Deoxyhexose)3,-,1377.681,n.a.,2667.145,,
1305.459,-11.272,(Hex)5 (HexNAc)1 (Deoxyhexose)2,-,1361.686,n.a.,2667.145,,
2708.967,-2.931,(Hex)6 (HexNAc)2 (Deoxyhexose)3 + (Man)3(GlcNAc)2,hybrid/complex,1377.681,n.a.,4086.648,,
1209.465,-12.822,(Hex)1 (HexNAc)3 (Deoxyhexose)3,-,1347.652,n.a.,2557.117,,
2085.713,-14.918,(Hex)9 (HexNAc)1 (Deoxyhexose)2 (Pent)1,-,1854.955,n.a.,3940.668,,
2562.909,4.826,(Hex)6 (HexNAc)2 (Deoxyhexose)2 + (Man)3(GlcNAc)2,hybrid/complex,1377.681,n.a.,3940.59,,
1168.438,-8.794,(Hex)2 (HexNAc)2 (Deoxyhexose)3,paucimannose,1181.652,n.a.,2350.09,,
1252.471,-9.353,(Hex)1 (HexNAc)4 (Deoxyhexose)1 (Pent)1,-,1392.7,n.a.,2645.171,,
1252.471,-10.865,(Hex)1 (HexNAc)4 (Deoxyhexose)1 (Pent)1,-,1392.7,n.a.,2645.171,,
1195.449,1.995,(Hex)1 (HexNAc)3 (Deoxyhexose)2 (Pent)1,-,1352.662,n.a.,2548.111,,
1168.438,14.709,(Hex)2 (HexNAc)2 (Deoxyhexose)3,paucimannose,1352.662,n.a.,2521.1,,
1195.449,3.565,(Hex)1 (HexNAc)3 (Deoxyhexose)2 (Pent)1,-,1352.662,n.a.,2548.111,,
2546.914,-3.561,(Hex)5 (HexNAc)2 (Deoxyhexose)3 + (Man)3(GlcNAc)2,hybrid/complex,1377.681,n.a.,3924.595,,
2562.909,-3.583,(Hex)6 (HexNAc)2 (Deoxyhexose)2 + (Man)3(GlcNAc)2,hybrid/complex,1361.686,n.a.,3924.595,,
2708.967,-2.441,(Hex)6 (HexNAc)2 (Deoxyhexose)3 + (Man)3(GlcNAc)2,hybrid/complex,1377.681,n.a.,4086.648,,
1592.571,9.851,(Hex)1 (HexNAc)2 (Pent)1 + (Man)3(GlcNAc)2,hybrid/complex,1181.652,n.a.,2774.223,,
1412.544,7.185,(Hex)1 (HexNAc)4 (Deoxyhexose)3,-,1361.686,n.a.,2774.23,,
1259.454,3.822,(Hex)3 (HexNAc)1 (Deoxyhexose)3 (Pent)1,-,1181.652,n.a.,2441.106,,
1063.407,11.068,(Hex)1 (HexNAc)3 (Deoxyhexose)2,-,1377.681,n.a.,2441.088,,
1816.649,-1.708,(Hex)3 (Deoxyhexose)3 + (Man)3(GlcNAc)2,high_man,1101.603,n.a.,2918.252,,
1451.517,-0.633,(Hex)5 (HexNAc)1 (Deoxyhexose)3,-,1181.652,n.a.,2633.169,,
1722.634,6.221,(HexNAc)2 (Deoxyhexose)2 (Pent)1 + (Man)3(GlcNAc)2,hybrid/complex,1745.774,n.a.,3468.408,,
1994.697,3.4,(Hex)5 (Deoxyhexose)2 + (Man)3(GlcNAc)2,high_man,1473.721,n.a.,3468.418,,
851.291,12.544,(Hex)4 (HexNAc)1,-,1745.774,n.a.,2597.065,,
1711.618,10.828,(Hex)2 (HexNAc)1 (Deoxyhexose)2 + (Man)3(GlcNAc)2,hybrid/complex,1181.652,n.a.,2893.27,,
1195.449,-1.929,(Hex)1 (HexNAc)3 (Deoxyhexose)2 (Pent)1,-,1352.662,n.a.,2548.111,,
1195.449,0.817,(Hex)1 (HexNAc)3 (Deoxyhexose)2 (Pent)1,-,1352.662,n.a.,2548.111,,
1211.444,1.166,(Hex)2 (HexNAc)3 (Deoxyhexose)1 (Pent)1,-,1377.681,n.a.,2589.125,,
1236.476,-3.829,(HexNAc)4 (Deoxyhexose)2 (Pent)1,-,1352.662,n.a.,2589.138,,
2708.967,-5.378,(Hex)6 (HexNAc)2 (Deoxyhexose)3 + (Man)3(GlcNAc)2,hybrid/complex,1377.681,n.a.,4086.648,,
1791.618,1.162,(Hex)8 (HexNAc)1 (Deoxyhexose)2,-,1473.721,n.a.,3265.339,,
1713.597,9.542,(Hex)3 (HexNAc)1 (Pent)1 + (Man)3(GlcNAc)2,hybrid/complex,1347.652,n.a.,3061.249,,
1937.676,-13.358,(Hex)8 (HexNAc)1 (Deoxyhexose)3,-,1181.652,n.a.,3119.328,,
1645.56,1.537,(Hex)8 (HexNAc)1 (Deoxyhexose)1,-,1473.721,n.a.,3119.281,,
1013.343,-3.76,(Hex)5 (HexNAc)1,-,1854.955,n.a.,2868.298,,
1713.597,7.255,(Hex)3 (HexNAc)1 (Pent)1 + (Man)3(GlcNAc)2,hybrid/complex,1347.652,n.a.,3061.249,,
1398.529,-13.824,(Hex)1 (HexNAc)4 (Deoxyhexose)2 (Pent)1,-,1181.652,n.a.,2580.181,,
1478.528,5.431,(Hex)4 (HexNAc)2 (Deoxyhexose)2 (Pent)1,-,1101.603,n.a.,2580.131,,
1106.413,4.183,(Hex)1 (HexNAc)4 (Pent)1,-,1473.721,n.a.,2580.134,,
2302.808,6.121,(Hex)6 (Deoxyhexose)3 + (Man)3(GlcNAc)2,high_man,1181.652,n.a.,3484.46,,
1629.565,-11.131,(Hex)7 (HexNAc)1 (Deoxyhexose)2,-,1854.955,n.a.,3484.52,,
1793.597,6.116,(Hex)9 (HexNAc)1 (Pent)1,-,1347.652,n.a.,3141.249,,
365.132,-10.923,(Hex)1 (HexNAc)1,-,2402.146,n.a.,2767.278,,
1195.449,1.21,(Hex)1 (HexNAc)3 (Deoxyhexose)2 (Pent)1,-,1352.662,n.a.,2548.111,,
1827.665,11.569,(Hex)1 (HexNAc)1 (Deoxyhexose)3 (Pent)1 + (Man)3(GlcNAc)2,hybrid/complex,1392.7,n.a.,3220.365,,
1195.449,-1.536,(Hex)1 (HexNAc)3 (Deoxyhexose)2 (Pent)1,-,1352.662,n.a.,2548.111,,
1211.444,3.483,(Hex)2 (HexNAc)3 (Deoxyhexose)1 (Pent)1,-,1377.681,n.a.,2589.125,,
1236.476,-1.512,(HexNAc)4 (Deoxyhexose)2 (Pent)1,-,1352.662,n.a.,2589.138,,
1106.413,1.704,(Hex)1 (HexNAc)4 (Pent)1,-,1392.7,n.a.,2499.113,,
903.333,14.227,(Hex)1 (HexNAc)3 (Pent)1,-,1879.869,n.a.,2783.202,,
1268.466,14.688,(Hex)2 (HexNAc)4 (Pent)1,-,1091.455,n.a.,2359.921,,
1175.396,-4.219,(Hex)6 (HexNAc)1,-,1854.955,n.a.,3030.351,,
1332.47,-2.203,(Hex)4 (HexNAc)2 (Deoxyhexose)1 (Pent)1,-,2402.146,n.a.,3734.616,,
1332.47,-2.203,(Hex)4 (HexNAc)2 (Deoxyhexose)1 (Pent)1,-,2402.146,n.a.,3734.616,,
1412.544,-7.393,(Hex)1 (HexNAc)4 (Deoxyhexose)3,-,1392.7,n.a.,2805.244,,
1544.586,6.145,(Hex)1 (HexNAc)4 (Deoxyhexose)3 (Pent)1,-,1260.62,n.a.,2805.206,,
903.333,10.275,(Hex)1 (HexNAc)3 (Pent)1,-,1879.869,n.a.,2783.202,,
1421.507,13.629,(Hex)4 (HexNAc)1 (Deoxyhexose)3 (Pent)1,-,1361.686,n.a.,2783.193,,
967.338,4.347,(Hex)3 (HexNAc)1 (Deoxyhexose)1 (Pent)1,-,1392.7,n.a.,2360.038,,
1412.544,-7.75,(Hex)1 (HexNAc)4 (Deoxyhexose)3,-,1392.7,n.a.,2805.244,,
1544.586,5.789,(Hex)1 (HexNAc)4 (Deoxyhexose)3 (Pent)1,-,1260.62,n.a.,2805.206,,
851.291,13.699,(Hex)4 (HexNAc)1,-,1745.774,n.a.,2597.065,,
1560.581,-3.104,(Hex)2 (HexNAc)4 (Deoxyhexose)2 (Pent)1,-,1260.62,n.a.,2821.201,,
1211.444,5.028,(Hex)2 (HexNAc)3 (Deoxyhexose)1 (Pent)1,-,1377.681,n.a.,2589.125,,
1236.476,0.032,(HexNAc)4 (Deoxyhexose)2 (Pent)1,-,1352.662,n.a.,2589.138,,
1145.386,5.794,(Hex)5 (HexNAc)1 (Pent)1,-,1386.714,n.a.,2532.1,,
1154.423,4.352,(Hex)2 (HexNAc)2 (Deoxyhexose)2 (Pent)1,paucimannose,1377.681,n.a.,2532.104,,
1211.444,3.483,(Hex)2 (HexNAc)3 (Deoxyhexose)1 (Pent)1,-,1377.681,n.a.,2589.125,,
1236.476,-1.512,(HexNAc)4 (Deoxyhexose)2 (Pent)1,-,1352.662,n.a.,2589.138,,
1145.386,4.214,(Hex)5 (HexNAc)1 (Pent)1,-,1386.714,n.a.,2532.1,,
1154.423,2.772,(Hex)2 (HexNAc)2 (Deoxyhexose)2 (Pent)1,paucimannose,1377.681,n.a.,2532.104,,
1145.386,6.583,(Hex)5 (HexNAc)1 (Pent)1,-,1386.714,n.a.,2532.1,,
1154.423,5.142,(Hex)2 (HexNAc)2 (Deoxyhexose)2 (Pent)1,paucimannose,1377.681,n.a.,2532.104,,
983.333,1.132,(Hex)4 (HexNAc)1 (Pent)1,-,1854.955,n.a.,2838.288,,
903.333,-14.787,(Hex)1 (HexNAc)3 (Pent)1,-,1854.955,n.a.,2758.288,,
1371.518,5.319,(Hex)2 (HexNAc)3 (Deoxyhexose)3,-,1386.714,n.a.,2758.232,,
1106.413,3.705,(Hex)1 (HexNAc)4 (Pent)1,-,1392.7,n.a.,2499.113,,
1948.692,6.561,(Hex)3 (Deoxyhexose)3 (Pent)1 + (Man)3(GlcNAc)2,high_man,1101.603,n.a.,3050.295,,
1145.386,7.373,(Hex)5 (HexNAc)1 (Pent)1,-,1386.714,n.a.,2532.1,,
1154.423,5.931,(Hex)2 (HexNAc)2 (Deoxyhexose)2 (Pent)1,paucimannose,1377.681,n.a.,2532.104,,
1090.418,6.482,(HexNAc)4 (Deoxyhexose)1 (Pent)1,-,1260.62,n.a.,2351.038,,
1599.554,11.265,(Hex)6 (HexNAc)1 (Deoxyhexose)2 (Pent)1,-,1181.652,n.a.,2781.206,,
1428.539,12.974,(Hex)2 (HexNAc)4 (Deoxyhexose)2,-,1352.662,n.a.,2781.201,,
1211.444,5.028,(Hex)2 (HexNAc)3 (Deoxyhexose)1 (Pent)1,-,1377.681,n.a.,2589.125,,
1236.476,0.032,(HexNAc)4 (Deoxyhexose)2 (Pent)1,-,1352.662,n.a.,2589.138,,
1275.449,1.984,(Hex)4 (HexNAc)1 (Deoxyhexose)2 (Pent)1,-,1854.955,n.a.,3130.404,,
1341.507,13.992,(Hex)1 (HexNAc)3 (Deoxyhexose)3 (Pent)1,-,1392.7,n.a.,2734.207,,
1106.413,2.504,(Hex)1 (HexNAc)4 (Pent)1,-,1392.7,n.a.,2499.113,,
1266.486,10.806,(Hex)1 (HexNAc)4 (Deoxyhexose)2,-,1386.714,n.a.,2653.2,,
538.201,6.808,(HexNAc)2 (Pent)1,-,1361.686,n.a.,1899.887,,
1175.396,13.085,(Hex)6 (HexNAc)1,-,1091.455,n.a.,2266.851,,
1697.602,12.157,(Hex)2 (HexNAc)1 (Deoxyhexose)1 (Pent)1 + (Man)3(GlcNAc)2,hybrid/complex,1352.662,n.a.,3050.264,,
